PRASINO;Pyromimonas sp.;Pyromimonas;10;Chloro;Chloro2;P2;NA;Trondhjem Biological Station;Atlantic;NA;75;Johnsen 2007;2a2;PG7;1243;Johnsen_2007_Fig2a2;LL;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EUGLENO;Eutreptiella gymnastica;Eutreptiella;8;Chloro;Chloro2;P2;NA;University of Oslo;Atlantic;NA;35;Johnsen 2007;2a2;PG8;1243;Johnsen_2007_Fig2a2;LL;0;0;PG8LL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.022366768;0.023219605;0.024578267;0.025206434;0.025328267;0.026098024;0.026521385;0.024982089;0.023799392;0.023209317;0.023121834;0.023221884;0.023082343;0.022381269;0.020919453;0.018364995;0.015091185;0.012239108;0.008873998;0.006828384;0.00518997;0.004754421;0.004639818;0.004528875;0.004156982;0.003421733;0.003357713;0.003830133;0.004333478;0.004320945;0.004461177;0.005256459;0.005440729;0.005440729;0.005517441;0.005865538;0.006172384;0.006465805;0.007549392;0.009278116;0.010972644;0.011975684;0.012102692;0.014217325;0.015843465;0.015602722;0.010645897;0.005416413;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella marina;Dunaliella;11;Chloro;Chloro1;P2;NA;Trondhjem Biological Station;Atlantic;NA;35;Johnsen 2007;2a2;PG9;1243;Johnsen_2007_Fig2a2;LL;0;0;PG9LL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.015882409;0.016476697;0.016534954;0.016835866;0.017201368;0.017158815;0.016112462;0.014616261;0.013341565;0.012679608;0.012660714;0.012637469;0.012773556;0.01193674;0.010917933;0.00862614;0.006547872;0.00449848;0.003418417;0.002404255;0.001337386;0.001384607;0.001449257;0.001291793;0.001190265;0.00118541;0.001848721;0.001835529;0.002225177;0.002256839;0.002136398;0.00224924;0.002786937;0.003355406;0.003768997;0.004047352;0.004324468;0.004072948;0.00549962;0.006155015;0.006688558;0.008245265;0.010509119;0.011510258;0.011319656;0.008202888;0.002960993;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PRASINO;PRASINO;PRASINO;10;Chloro;Chloro2;P2;NA;University of Oslo;Atlantic;NA;500;Johnsen 2007;2b2;PG6 HL;1243;Johnsen_2007_Fig2b2;Bathycoccus prasinos, Micromonas pusillas, Pseudoscourfieldia marina;0;0;PG6HL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.071882517;0.078804396;0.084169231;0.08654359;0.092666667;0.094338462;0.089636923;0.085476923;0.08056;0.079275214;0.078005128;0.074738462;0.070969231;0.062615385;0.054892308;0.047076923;0.039753846;0.03454359;0.024914685;0.021517949;0.016646154;0.013046154;0.010753846;0.007815385;0.006442308;0.0056;0.005625;0.006023932;0.006215385;0.00653986;0.006957692;0.0072;0.007268486;0.007551365;0.007834243;0.008861538;0.010964835;0.013261538;0.015136538;0.015979487;0.016384615;0.020169231;0.031292308;0.032876923;0.027741538;0.011179487;0.005323077;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PRASINO;Pyromimonas sp.;Pyromimonas;10;Chloro;Chloro2;P2;NA;Trondhjem Biological Station;Atlantic;NA;330;Johnsen 2007;2b2;PG7;1243;Johnsen_2007_Fig2b2;HL;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
EUGLENO;Eutreptiella gymnastica;Eutreptiella;8;Chloro;Chloro2;P2;NA;University of Oslo;Atlantic;NA;500;Johnsen 2007;2b2;PG8;1243;Johnsen_2007_Fig2b2;HL;0;0;PG8HL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.023446154;0.025624176;0.027569231;0.029046154;0.03085812;0.032671795;0.033476923;0.031894505;0.029501538;0.029225641;0.029712821;0.029209231;0.028246154;0.02722735;0.026426374;0.024473077;0.019917949;0.016584615;0.0112;0.008276923;0.005698462;0.003896503;0.002919231;0.002769231;0.002748718;0.002523077;0.002762393;0.003015385;0.003226923;0.003683654;0.004140385;0.004695385;0.004758974;0.004880769;0.004984615;0.004984615;0.005392713;0.006092308;0.007630769;0.009989744;0.011507692;0.011982051;0.012615385;0.015030769;0.017446154;0.016804396;0.008861538;0.004471795;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella marina;Dunaliella;11;Chloro;Chloro1;P2;NA;Trondhjem Biological Station;Atlantic;NA;500;Johnsen 2007;2b2;PG9;1243;Johnsen_2007_Fig2b2;HL;0;0;PG9HL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.025196923;0.027723077;0.029112821;0.030249573;0.031958974;0.032692308;0.029469231;0.026930178;0.024953846;0.023366154;0.022270769;0.021126627;0.02036044;0.020355556;0.018695385;0.016225641;0.013430769;0.009491124;0.006792899;0.005135043;0.004377208;0.003619373;0.002523077;0.002276923;0.002276923;0.002443077;0.002523077;0.002523077;0.0031;0.003292308;0.003033333;0.002789744;0.003353846;0.003846154;0.004;0.004615385;0.00518914;0.005261538;0.006073373;0.00711049;0.00854359;0.012415385;0.014738462;0.017292308;0.017092308;0.008564103;0.004210256;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CRYPTO;Rhodomonas baltica;Rhodomonas;7;SmallEuk;SmallEuk;P2;NA;University of Oslo;Atlantic;NA;35;Johnsen 2007;2a3;PG12;1243;Johnsen_2007_Fig2a3;LL;0;0;PG12LL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.016177474;0.017269625;0.018566553;0.01887372;0.019010239;0.020159272;0.020166382;0.019239395;0.017250122;0.016359499;0.015740614;0.015802048;0.013610922;0.01165529;0.011699659;0.011808874;0.011508532;0.009863481;0.008409556;0.007508532;0.007354949;0.007508532;0.008138619;0.008327645;0.008148464;0.008250853;0.008389078;0.008020478;0.006791809;0.005638225;0.004345848;0.003266699;0.003003413;0.003294414;0.003793272;0.004232082;0.004232082;0.004368601;0.004539249;0.004088737;0.003843003;0.004641638;0.007434068;0.010938567;0.012286689;0.012723549;0.010989761;0.006587031;0.002511945;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;NA;University of Oslo;Atlantic;NA;35;Johnsen 2007;2a3;PG13;1243;Johnsen_2007_Fig2a3;LL;0;0;PG13LL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.050102389;0.055463854;0.061672355;0.065993174;0.071604096;0.076006826;0.078361775;0.076109215;0.066443686;0.057406143;0.055631399;0.053890785;0.051974647;0.05367138;0.058452787;0.06334471;0.063003413;0.056996587;0.053481229;0.05171136;0.056977084;0.0621843;0.069556314;0.072878271;0.06887372;0.051945392;0.032901024;0.023890785;0.017133106;0.009624573;0.006109215;0.004163823;0.004518771;0.005255973;0.006250609;0.007303754;0.008561677;0.008923363;0.008422158;0.008100114;0.008646189;0.010784983;0.013970421;0.023208191;0.030418089;0.032081911;0.023020478;0.012476299;0.00556314;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CRYPTO;Rhodomonas baltica;Rhodomonas;7;SmallEuk;SmallEuk;P2;NA;University of Oslo;Atlantic;NA;250;Johnsen 2007;2b3;PG12;1243;Johnsen_2007_Fig2b3;HL;0;0;PG12HL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.028753918;0.029346171;0.029132333;0.029001343;0.029398963;0.029223425;0.027702782;0.025282132;0.023489028;0.023171369;0.021814263;0.019531348;0.01718652;0.016889834;0.016899318;0.016219087;0.014166667;0.011426332;0.008580199;0.007833072;0.007945589;0.008115987;0.008008199;0.007846965;0.007501959;0.007425549;0.0073427;0.007015226;0.006027765;0.005322436;0.003844604;0.003293495;0.00365264;0.004169279;0.004602273;0.005021944;0.005067646;0.004971127;0.004549373;0.004821317;0.006277429;0.0099279;0.013953762;0.014978056;0.014810606;0.010971787;0.006363636;0.002727273;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;NA;University of Oslo;Atlantic;NA;35;Johnsen 2007;2b3;PG13;1243;Johnsen_2007_Fig2b3;HL;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Skeletonema costatum;Skeletonema;23;Diatoms;Diatoms;P1;NA;NA;NA;NA;NA;Kishino 1985;3a;solid line (as);638;Kishino_1985_Fig3a;NA;0;0;ske;NA;NA;NA;NA;NA;NA;0.018589663;0.017952245;0.017074531;0.016811913;0.016826585;0.017602113;0.019146127;0.020201364;0.020963908;0.022089569;0.022992958;0.025362566;0.026796875;0.028413292;0.029862089;0.03148034;0.032004842;0.031683539;0.02995892;0.028685079;0.027910211;0.025652876;0.023626761;0.022119828;0.02179174;0.021665933;0.020809859;0.019773327;0.017925469;0.016974276;0.015801056;0.015072623;0.013517276;0.012778389;0.012188967;0.010476673;0.008786312;0.007515955;0.006732897;0.006724912;0.006509683;0.006067342;0.005492958;0.00515603;0.005241637;0.005549351;0.005745305;0.006084947;0.006156216;0.006143266;0.005950704;0.006377091;0.009366197;0.01631162;0.019872359;0.019231404;0.014852553;0.007922535;0.004507042;0.002336048;0.001449531;0.00104836;0.000727333;0.000406305;0.000387324;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella tertiolecta;Dunaliella;11;Chloro;Chloro1;P2;NA;NA;NA;NA;NA;Kishino 1985;3b;solid line (as);638;Kishino_1985_Fig3b;NA;0;0;dun;NA;NA;NA;NA;NA;NA;NA;0.008974586;0.008893617;0.008710106;0.008670213;0.008971631;0.009574468;0.010018997;0.010531915;0.01065764;0.011617021;0.012293883;0.013218085;0.013484043;0.014148936;0.014658055;0.014925532;0.014567215;0.013962766;0.013085106;0.012789598;0.012287234;0.012287234;0.012138298;0.012033097;0.011442819;0.010265957;0.008484043;0.007114362;0.005332447;0.003794326;0.00338948;0.003138298;0.003097195;0.002925532;0.00275266;0.002677305;0.002621158;0.002734043;0.002855974;0.002925532;0.003327423;0.003410904;0.003517287;0.003803191;0.004015957;0.004184397;0.004295213;0.004308511;0.004574468;0.005180851;0.005961879;0.006515957;0.008257979;0.010279255;0.010740881;0.010323582;0.008138298;0.003882979;0.002234043;0.001303191;0.000656028;0.000265957;0.000203901;5.32E-05;-9.75E-05;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Anacystis marina;Anacystis;4;Syn/Anacystis;Syn/Anacystis;Syn/Anacystis;NA;NA;NA;NA;NA;Kishino 1985;3c;solid line (as);638;Kishino_1985_Fig3c;NA;0;0;cys;NA;NA;NA;NA;NA;NA;NA;0.029875;0.029166667;0.028694444;0.028472222;0.029327485;0.030818713;0.032361111;0.03474537;0.037303241;0.04212963;0.04640873;0.051481481;0.058305556;0.063333333;0.066898148;0.070396825;0.071984127;0.066944444;0.059895833;0.0575;0.055625;0.050833333;0.045972222;0.043888889;0.043611111;0.042530864;0.039340278;0.0325;0.026805556;0.021666667;0.016291667;0.014166667;0.012738095;0.011666667;0.011666667;0.011666667;0.011712963;0.011984127;0.012569444;0.014047619;0.01421875;0.015555556;0.015770202;0.017569444;0.019502315;0.021111111;0.023888889;0.024513889;0.023842593;0.02037037;0.017482639;0.0155;0.015763889;0.018958333;0.021916667;0.023333333;0.01912037;0.011666667;0.006296296;0.003611111;0.002204861;0.001611111;0.001138889;0.000185185;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira weissflogii;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1336;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;6.95;450;Lutz 2001;2a;HL;562;Lutz_2001_Fig2a;HL;0;0;thaHL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.010504673;0.011077103;0.011898131;0.012533378;0.01297757;0.013449299;0.013708723;0.013716121;0.013037383;0.012445093;0.011848131;0.011169393;0.010010514;0.009607477;0.009684969;0.009986565;0.00953271;0.008442465;0.007290888;0.006356308;0.005714369;0.005181854;0.004584112;0.003955218;0.003534579;0.003037617;0.002602414;0.002373832;0.002287643;0.002396612;0.002371495;0.002196992;0.002170301;0.002330023;0.002669393;0.003270152;0.003550127;0.003638929;0.003551761;0.003381425;0.003308411;0.004003115;0.006679673;0.008483645;0.010035826;0.009660047;0.007695483;0.005380841;0.002317757;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Thalassiosira weissflogii;Thalassiosira;21;Diatoms;Diatoms;P1;CCMP1336;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;8.19;20;Lutz 2001;2a;LL;562;Lutz_2001_Fig2a;LL;0;0;thaLL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.007102512;0.007316756;0.007675467;0.007939875;0.008285365;0.008328824;0.008269183;0.007931464;0.007720794;0.007503505;0.007069947;0.006845794;0.006441978;0.006464953;0.006413445;0.006343925;0.006189772;0.005791389;0.005458528;0.005345327;0.00528271;0.004945093;0.004661799;0.004028037;0.00358859;0.003026869;0.002770152;0.002817368;0.00271028;0.002732185;0.002682577;0.002433645;0.002554322;0.002863818;0.003205023;0.003560323;0.003688752;0.003517231;0.003232477;0.003191589;0.004044003;0.00523715;0.006615265;0.007367601;0.00720405;0.006154206;0.004353972;0.00211215;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Chaetoceros sp.;Chaetoceros;22;Diatoms;Diatoms;P1;NA;self-isolated;Labrador Sea;2.49;100;Lutz 2001;2b;HL;562;Lutz_2001_Fig2b;HL;0;0;chaHL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.023916129;0.024883257;0.025829749;0.025819892;0.026632104;0.027184332;0.026641935;0.025247312;0.023188172;0.021051075;0.020424731;0.018731183;0.015990591;0.01565233;0.015050691;0.013902031;0.012558065;0.010746544;0.009591398;0.007867896;0.00684879;0.006341398;0.005541056;0.005196481;0.004405018;0.003524194;0.002958065;0.003060932;0.003225806;0.003853047;0.003870968;0.003556989;0.003233871;0.003928763;0.004678955;0.004993548;0.005320565;0.005876344;0.005806452;0.005341935;0.00677509;0.009688172;0.014576165;0.016620968;0.015848387;0.012082437;0.005876344;0.002408602;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
DIATOMS;Chaetoceros sp.;Chaetoceros;22;Diatoms;Diatoms;P1;NA;self-isolated;Labrador Sea;2.27;30;Lutz 2001;2b;LL;562;Lutz_2001_Fig2b;LL;0;0;chaLL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.013643817;0.014551971;0.015741935;0.015946237;0.016899044;0.017548387;0.017548387;0.016768049;0.015923387;0.015424731;0.014657109;0.013709677;0.012103943;0.01152509;0.011173387;0.010391398;0.009529032;0.009024194;0.008668817;0.008138249;0.007145161;0.006453311;0.005854839;0.004817204;0.004040078;0.003680492;0.003354839;0.003225806;0.003225806;0.003316716;0.003100956;0.002597849;0.002647708;0.003113186;0.003686217;0.004204301;0.004387097;0.004387097;0.004102823;0.004021505;0.00465457;0.005987097;0.010655376;0.01240553;0.011854839;0.008354839;0.005259857;0.001806452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;CCMP837;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;0.48;100;Lutz 2001;2c;HL;562;Lutz_2001_Fig2c;HL;0;0;synHL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.020934211;0.023934211;0.026966283;0.029223684;0.031420113;0.033333882;0.032771382;0.030210526;0.027719737;0.026136842;0.024703947;0.022473684;0.020809211;0.020897773;0.021052632;0.020263158;0.017248355;0.015180921;0.012992105;0.011611842;0.011743421;0.01225;0.013488487;0.014231579;0.015457237;0.016852632;0.017269737;0.015447368;0.009171053;0.005332237;0.003555921;0.002342105;0.00201398;0.002276316;0.002850329;0.003210526;0.003143421;0.002998355;0.003368421;0.00325;0.003467105;0.005105263;0.008717105;0.010157895;0.009677632;0.007078947;0.004197368;0.001684211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CYANO 2;Synechococcus sp.;Synechococcus;3;Synechococcus;Synechococcus;P3;CCMP837;Provasoli-Guillard Centre for Culture of Marine Phytoplankton;NA;0.42;20;Lutz 2001;2c;LL;562;Lutz_2001_Fig2c;LL;0;0;synLL;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.015664474;0.018914474;0.021496711;0.023638158;0.026125;0.027791353;0.027396053;0.023657895;0.019868421;0.018901316;0.018118421;0.016394737;0.015429426;0.015755263;0.016582237;0.016868421;0.015713816;0.014953947;0.014194079;0.014254386;0.015388158;0.017134868;0.018484649;0.020460526;0.022184211;0.023509868;0.025240132;0.022710526;0.014065789;0.008282895;0.004126316;0.002398496;0.002273026;0.002432331;0.002963816;0.003859649;0.004157895;0.004226974;0.004367105;0.003921053;0.004580827;0.006147368;0.009837171;0.012861842;0.013905075;0.010671053;0.006555921;0.002578947;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PRYMNE;Pavlova lutheri;Pavlova;16;Brown;Prymne;P2;NA;NA;Pacific;6;25;Mitchell & Kiefer 1988;8a;1;651;Mitchell_Kiefer_1988_Fig8a;LL;0;0;pav1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.014802841;0.015581818;0.015587879;0.016101091;0.016476993;0.016510455;0.015237045;0.014163636;0.013365152;0.012517143;0.01134;0.010556364;0.010345455;0.010345455;0.010143091;0.009221818;0.008131748;0.007554545;0.006972909;0.006347273;0.005888843;0.005335455;0.004838068;0.003934026;0.003195455;0.002964545;0.002715758;0.002981818;0.003059886;0.003135091;0.002823909;0.002818182;0.003413636;0.004127273;0.004208939;0.004666061;0.004517614;0.004045455;0.00402;0.004709091;0.007500364;0.010241818;0.011311932;0.010899091;0.007998636;0.003726364;0.00165;0.000527273;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PRYMNE;Pavlova lutheri;Pavlova;16;Brown;Prymne;P2;NA;NA;Pacific;6;170;Mitchell & Kiefer 1988;8a;2;651;Mitchell_Kiefer_1988_Fig8a;ML;0;0;pav2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.022844545;0.023638678;0.024028182;0.024789091;0.025279091;0.024999091;0.022683636;0.020545455;0.018782273;0.01774026;0.015838182;0.013934545;0.013154545;0.013041212;0.012447403;0.011414545;0.00926;0.008721488;0.007649886;0.00679615;0.006312139;0.005452727;0.004440909;0.003937143;0.003363636;0.002958636;0.003060227;0.003187013;0.003075065;0.002977203;0.002979909;0.003036364;0.003480303;0.004200909;0.004452792;0.00444107;0.004233636;0.004;0.003909091;0.004778701;0.008182727;0.011984545;0.013843182;0.013305455;0.009977818;0.005799091;0.002575455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
PRYMNE;Pavlova lutheri;Pavlova;16;Brown;Prymne;P2;NA;NA;Pacific;6;240;Mitchell & Kiefer 1988;8a;3;651;Mitchell_Kiefer_1988_Fig8a;HL;0;0;pav3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.028922273;0.029862238;0.030186364;0.030418182;0.030458273;0.029705;0.026292273;0.023807273;0.022000455;0.020221818;0.01802974;0.015894545;0.014988017;0.014696694;0.013325818;0.011458182;0.009927792;0.007569091;0.006306909;0.005597025;0.004816818;0.00397697;0.003495909;0.003007273;0.002493884;0.002526364;0.00239039;0.002381818;0.002693147;0.002587455;0.002301212;0.002377455;0.003147403;0.003615227;0.003690909;0.00366303;0.00328;0.003023967;0.003001818;0.004269091;0.006434545;0.01007;0.012868182;0.01214;0.008124091;0.004792727;0.00182;0.000854545;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella tertiolecta;Dunaliella;11;Chloro;Chloro1;P2;NA;NA;Pacific;NA;23;Mitchell & Kiefer 1988;8b;1;651;Mitchell_Kiefer_1988_Fig8b;LL;0;0;dun1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.018592557;0.019392653;0.019816967;0.020377863;0.020762405;0.020860305;0.020058206;0.018370706;0.017326629;0.017232824;0.017448593;0.017656489;0.017003817;0.015274809;0.013061307;0.011344057;0.008770174;0.006412214;0.004758451;0.003592557;0.003148855;0.003148855;0.003389313;0.003492366;0.003508638;0.004099839;0.00434542;0.004389313;0.005221374;0.005079389;0.004866412;0.004866412;0.005009542;0.005633588;0.005870402;0.006107634;0.00638645;0.0070747;0.008196565;0.009373282;0.010212309;0.012234733;0.014398855;0.014347328;0.013323235;0.008129771;0.003234733;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella tertiolecta;Dunaliella;11;Chloro;Chloro1;P2;NA;NA;Pacific;NA;80;Mitchell & Kiefer 1988;8b;2;651;Mitchell_Kiefer_1988_Fig8b;ML;0;0;dun2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.027379294;0.02931584;0.030470284;0.031862118;0.032320338;0.03225458;0.030571374;0.02773855;0.0261494;0.025164504;0.025363311;0.025329125;0.024732824;0.02339313;0.020019561;0.016464504;0.012730677;0.00990458;0.006899571;0.006137405;0.00548688;0.005209924;0.004771947;0.004464013;0.004600851;0.004866412;0.004869443;0.00519982;0.00548688;0.005720897;0.005725191;0.006094466;0.0065625;0.00710934;0.007481619;0.007580153;0.007716126;0.008182619;0.009314885;0.010574948;0.011513359;0.015160305;0.017541985;0.017971374;0.015793511;0.009778626;0.005020992;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Dunaliella tertiolecta;Dunaliella;11;Chloro;Chloro1;P2;NA;NA;Pacific;NA;575;Mitchell & Kiefer 1988;8b;3;651;Mitchell_Kiefer_1988_Fig8b;HL;0;0;dun3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.041199618;0.04498855;0.048835878;0.051480916;0.053017557;0.053516794;0.051654389;0.047375954;0.043717557;0.040880153;0.038692748;0.038187023;0.03790792;0.035169029;0.030377863;0.023879771;0.018400763;0.013625954;0.010276718;0.007895559;0.006938931;0.005375434;0.004933206;0.004725191;0.004694656;0.004694656;0.004976072;0.005324427;0.005586559;0.005987732;0.005881918;0.005931298;0.006473555;0.006741003;0.007958015;0.007958015;0.008102576;0.008240185;0.00870687;0.010323337;0.012659215;0.017026718;0.021226145;0.022650491;0.020836832;0.011839695;0.004527195;0.002496183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
CHLORO;Platymonas suecica;Platymonas;13;Chloro;Chloro1;P2;NA;NA;NA;6;NA;Morel & Bricaud 1981;3c;solid line;1385;Morel_Bricaud_1981_Fig3c;NA;0;0;pla;NA;NA;NA;NA;NA;NA;NA;0.02924782;0.028459302;0.028409641;0.028146802;0.028408558;0.028685231;0.029007086;0.029299634;0.029502646;0.029350775;0.030081557;0.030801034;0.03154312;0.032419251;0.033223283;0.034425872;0.032415213;0.030049834;0.028585271;0.02720688;0.025980835;0.025813953;0.026104651;0.026104651;0.025486919;0.023313953;0.019822351;0.014186047;0.013223976;0.01188469;0.011156845;0.010751824;0.010442601;0.009917381;0.009364035;0.009015396;0.00941376;0.009419143;0.009273121;0.009244186;0.009244186;0.009266547;0.009873099;0.010116279;0.010158672;0.01042019;0.010659135;0.01091812;0.011202358;0.012248062;0.013414313;0.014840116;0.01848595;0.020371447;0.02016806;0.016002907;0.010464078;0.006877076;0.006333172;0.005755814;0.005456032;0.004924096;0.004593023;0.004593023;0.004373899;0.00407219;0.004206527;NA;NA;NA;NA;NA;NA;NA
HAPTO 6;Emiliania huxleyi;Emiliania;19;Emiliania;Emiliania;P2;NA;NA;NA;3.8;NA;Morel & Bricaud 1981;3b;solid line;1384;Morel_Bricaud_1981_Fig3b;NA;0;0;coc;NA;NA;NA;NA;NA;NA;NA;0.074596657;0.071986434;0.06979207;0.068568873;0.070175164;0.072185616;0.074255087;0.075308261;0.076179597;0.078268734;0.081714713;0.085339147;0.08699673;0.08887718;0.091050347;0.092046304;0.088980136;0.085770349;0.083753634;0.081979167;0.078649986;0.072906977;0.066979469;0.062526647;0.05821766;0.052693798;0.044704255;0.039215116;0.032823401;0.028341408;0.024487645;0.021071948;0.017844665;0.015224252;0.013717196;0.012381298;0.011484981;0.010455426;0.011057817;0.011632532;0.011831049;0.010939922;0.009965739;0.010620458;0.010216812;0.010116279;0.010333437;0.011571113;0.010485707;0.009965547;0.011030766;0.013640988;0.020511749;0.026443798;0.026729651;0.01902798;0.010690104;0.006482558;0.004016819;0.002895556;0.002267442;0.002267442;0.001578852;0.001128876;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
